,NAME,USER_ID,HOURS_DATASCIENCE,HOURS_BACKEND,HOURS_FRONTEND,NUM_COURSES_BEGINNER_DATASCIENCE,NUM_COURSES_BEGINNER_BACKEND,NUM_COURSES_BEGINNER_FRONTEND,NUM_COURSES_ADVANCED_DATASCIENCE,NUM_COURSES_ADVANCED_BACKEND,NUM_COURSES_ADVANCED_FRONTEND,AVG_SCORE_DATASCIENCE,AVG_SCORE_BACKEND,AVG_SCORE_FRONTEND,PROFILE
4827,Michael Boone,28831966,0.0,61.0,46.0,3.0,7.0,3.0,1.0,5.0,2.0,45.0,76.0,27.0,advanced_front_end
4828,Angelita Sheridan,14803086,51.0,22.0,76.0,4.0,9.0,5.0,5.0,7.0,4.0,62.0,61.0,74.0,beginner_front_end
4829,Gary Williams,71553695,58.0,37.0,49.0,5.0,5.0,5.0,3.0,5.0,2.0,68.0,64.0,46.0,advanced_front_end
4830,Emanuel Mccormick,23703515,19.0,33.0,70.0,2.0,7.0,4.0,4.0,6.0,2.0,78.0,82.0,72.0,beginner_backend
4831,Elizabeth Carbone,88181293,33.0,28.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,89.0,77.0,61.0,beginner_front_end
4832,Steven Dillon,45004864,42.0,36.0,53.0,3.0,5.0,4.0,0.0,2.0,5.0,56.0,76.0,90.0,beginner_data_science
4833,Peter Hill,47754210,75.0,82.0,40.0,3.0,0.0,0.0,3.0,10.0,0.0,75.0,59.0,,beginner_backend
4834,Ruby Stokes,75357558,58.0,41.0,76.0,3.0,2.0,3.0,6.0,5.0,2.0,54.0,76.0,61.0,beginner_data_science
4835,Matthew Magee,76531371,85.0,51.0,0.0,3.0,5.0,1.0,5.0,0.0,1.0,75.0,58.0,68.0,advanced_backend
4836,Linda Tienda,88679353,73.0,64.0,44.0,6.0,2.0,6.0,5.0,5.0,3.0,55.0,26.0,62.0,advanced_data_science
4837,John Paulsen,09074031,52.0,58.0,69.0,4.0,2.0,3.0,3.0,6.0,3.0,57.0,80.0,74.0,advanced_front_end
4838,Patricia Hudson,99907685,23.0,41.0,78.0,4.0,2.0,8.0,3.0,3.0,2.0,32.0,91.0,68.0,beginner_data_science
4839,Penny Cantin,02415083,43.0,78.0,37.0,5.0,3.0,4.0,3.0,1.0,0.0,70.0,58.0,73.0,advanced_backend
4840,Ted Young,17927192,12.0,79.0,63.0,3.0,2.0,3.0,6.0,1.0,4.0,79.0,67.0,87.0,advanced_backend
4841,James Lancaster,68849404,45.0,73.0,31.0,6.0,3.0,5.0,4.0,7.0,1.0,67.0,55.0,53.0,advanced_data_science
4842,Lori Siemering,09133511,35.0,71.0,21.0,2.0,5.0,3.0,4.0,7.0,3.0,53.0,44.0,51.0,advanced_data_science
4843,Jean Brown,22888145,35.0,64.0,14.0,4.0,3.0,7.0,2.0,6.0,4.0,52.0,81.0,67.0,advanced_data_science
4844,Clay Burchette,29812723,43.0,40.0,34.0,0.0,1.0,4.0,4.0,3.0,4.0,59.0,48.0,50.0,beginner_backend
4845,Madeline Bardon,11063314,34.0,,23.0,3.0,4.0,5.0,3.0,0.0,6.0,79.0,91.0,69.0,advanced_backend
4846,Grace Cornell,82214936,21.0,28.0,46.0,5.0,3.0,6.0,0.0,1.0,4.0,57.0,63.0,89.0,beginner_data_science
4847,Gladys Marcum,31168101,56.0,102.0,38.0,5.0,2.0,5.0,8.0,11.0,3.0,61.0,36.0,51.0,advanced_data_science
4848,Dennis Wright,45593820,14.0,12.0,63.0,0.0,3.0,0.0,1.0,6.0,3.0,43.0,67.0,75.0,advanced_front_end
4849,Earl Sellers,10454620,59.0,91.0,50.0,3.0,0.0,7.0,4.0,0.0,4.0,78.0,,66.0,advanced_backend
4850,Margaret Christianson,56840083,58.0,52.0,30.0,4.0,2.0,4.0,3.0,4.0,5.0,69.0,69.0,83.0,advanced_backend
4851,Colby Munselle,93136616,53.0,31.0,60.0,5.0,2.0,,2.0,1.0,4.0,59.0,41.0,76.0,advanced_data_science
4852,Richard Neilson,23739468,55.0,51.0,19.0,3.0,4.0,2.0,3.0,3.0,2.0,60.0,70.0,79.0,advanced_backend
4853,Annette Sayre,31807818,49.0,36.0,62.0,3.0,6.0,3.0,3.0,6.0,2.0,53.0,43.0,44.0,advanced_data_science
4854,Anthony Carver,94571929,41.0,59.0,33.0,6.0,5.0,3.0,2.0,5.0,4.0,77.0,73.0,53.0,beginner_front_end
4855,Courtney Bell,65561060,10.0,46.0,45.0,3.0,0.0,0.0,2.0,5.0,2.0,85.0,55.0,44.0,beginner_front_end
4856,Walter Johansen,36719460,70.0,30.0,36.0,1.0,4.0,3.0,3.0,3.0,0.0,59.0,39.0,60.0,beginner_front_end
4857,Shelley Stanton,62896216,37.0,72.0,7.0,4.0,5.0,4.0,0.0,5.0,6.0,51.0,51.0,57.0,beginner_backend
4858,Ivan Simon,46972652,24.0,43.0,16.0,1.0,2.0,1.0,6.0,1.0,0.0,67.0,84.0,79.0,advanced_backend
4859,Michael Smith,06599486,24.0,26.0,62.0,4.0,3.0,3.0,1.0,6.0,5.0,44.0,72.0,61.0,advanced_front_end
4860,Erik Coleman,42951711,38.0,33.0,51.0,0.0,3.0,11.0,1.0,4.0,1.0,62.0,78.0,75.0,beginner_data_science
4861,Clarence Berning,64300072,29.0,45.0,71.0,4.0,2.0,6.0,3.0,7.0,5.0,58.0,58.0,51.0,advanced_front_end
4862,Melissa Brunke,93344130,33.0,39.0,37.0,1.0,5.0,1.0,3.0,4.0,1.0,78.0,63.0,53.0,beginner_front_end
4863,Jessie Williams,23866024,47.0,52.0,31.0,5.0,6.0,1.0,2.0,4.0,4.0,27.0,,56.0,advanced_front_end
4864,Alvin Markus,66670851,50.0,35.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,,67.0,50.0,beginner_front_end
4865,Cory Neese,30248252,33.0,61.0,15.0,7.0,3.0,5.0,5.0,9.0,2.0,52.0,73.0,59.0,advanced_data_science
4866,Cassandra Weil,16810544,11.0,51.0,36.0,3.0,2.0,2.0,1.0,4.0,3.0,77.0,78.0,76.0,beginner_backend
4867,Andrew Murrell,73409374,7.0,25.0,70.0,3.0,4.0,8.0,0.0,2.0,3.0,60.0,84.0,73.0,beginner_data_science
4868,Debbie Converse,55642541,59.0,60.0,47.0,3.0,5.0,3.0,4.0,5.0,2.0,63.0,58.0,48.0,beginner_front_end
4869,Anthony Banks,90158586,104.0,0.0,45.0,4.0,5.0,6.0,3.0,1.0,0.0,33.0,48.0,70.0,beginner_front_end
4870,Joseph Mchale,22511710,54.0,60.0,28.0,6.0,4.0,7.0,4.0,4.0,5.0,28.0,85.0,86.0,advanced_data_science
4871,Michele Tuholski,57302934,26.0,4.0,48.0,5.0,6.0,3.0,7.0,7.0,6.0,89.0,64.0,76.0,beginner_front_end
4872,John Maser,23770362,1.0,29.0,0.0,0.0,3.0,2.0,2.0,4.0,5.0,85.0,51.0,59.0,beginner_backend
4873,Robert Martin,61517368,27.0,29.0,20.0,7.0,4.0,4.0,7.0,4.0,6.0,70.0,65.0,75.0,advanced_backend
4874,Grace Montero,41210626,8.0,79.0,59.0,5.0,4.0,6.0,1.0,3.0,4.0,64.0,78.0,28.0,advanced_front_end
4875,Theresa West,12981364,28.0,33.0,59.0,6.0,1.0,3.0,4.0,6.0,7.0,83.0,36.0,53.0,beginner_front_end
4876,Mildred Hogan,92280937,35.0,52.0,51.0,4.0,5.0,2.0,4.0,6.0,5.0,45.0,63.0,71.0,advanced_front_end
4877,Walter White,53729217,0.0,73.0,59.0,2.0,7.0,0.0,5.0,6.0,3.0,45.0,78.0,76.0,advanced_front_end
4878,Lucy Gary,42780819,64.0,76.0,34.0,7.0,2.0,1.0,4.0,3.0,6.0,42.0,68.0,78.0,beginner_backend
4879,Heriberto Wilson,99258844,28.0,54.0,28.0,1.0,6.0,5.0,5.0,6.0,3.0,40.0,76.0,42.0,advanced_front_end
4880,Earl Cabaniss,74235066,2.0,52.0,13.0,0.0,6.0,8.0,0.0,4.0,4.0,,78.0,54.0,beginner_backend
4881,Christina Jackson,65062127,35.0,8.0,41.0,5.0,2.0,2.0,2.0,1.0,0.0,70.0,77.0,67.0,beginner_front_end
4882,Kelly West,25848032,26.0,32.0,40.0,3.0,2.0,5.0,5.0,3.0,1.0,35.0,60.0,61.0,beginner_data_science
4883,Sherry Conley,96936932,24.0,47.0,13.0,3.0,7.0,8.0,0.0,3.0,3.0,57.0,54.0,88.0,beginner_data_science
4884,Doreen Balke,86079276,60.0,54.0,35.0,4.0,5.0,2.0,6.0,5.0,4.0,51.0,64.0,89.0,advanced_data_science
4885,Sylvester Schaefer,33938553,49.0,48.0,39.0,5.0,1.0,0.0,6.0,5.0,3.0,68.0,77.0,92.0,beginner_backend
4886,Pansy Garofalo,56335807,78.0,62.0,56.0,2.0,8.0,4.0,1.0,5.0,3.0,48.0,77.0,95.0,beginner_data_science
4887,Michael Stewart,23939440,80.0,51.0,27.0,8.0,3.0,9.0,0.0,6.0,8.0,73.0,56.0,68.0,advanced_backend
4888,Kellie Ames,91715450,23.0,76.0,38.0,5.0,5.0,1.0,2.0,5.0,4.0,41.0,85.0,63.0,advanced_front_end
4889,Earline Delgado,16564828,31.0,30.0,39.0,3.0,5.0,4.0,1.0,4.0,5.0,69.0,57.0,82.0,beginner_data_science
4890,Jason Mora,30907547,36.0,57.0,73.0,4.0,3.0,2.0,4.0,5.0,4.0,71.0,66.0,82.0,advanced_front_end
4891,Andrea Schwartz,24651141,0.0,11.0,65.0,4.0,2.0,10.0,1.0,1.0,1.0,38.0,66.0,55.0,beginner_data_science
4892,Alex Hobson,63321398,3.0,39.0,52.0,3.0,3.0,0.0,2.0,9.0,5.0,88.0,57.0,55.0,beginner_front_end
4893,Lawrence Murphy,43115627,63.0,41.0,32.0,4.0,2.0,9.0,0.0,6.0,5.0,57.0,79.0,76.0,advanced_data_science
4894,Tyler Peeler,06002109,49.0,70.0,28.0,4.0,1.0,8.0,1.0,6.0,7.0,55.0,47.0,84.0,advanced_data_science
4895,William Baugh,36069511,13.0,41.0,36.0,9.0,3.0,6.0,6.0,5.0,4.0,72.0,69.0,63.0,advanced_backend
4896,Connie Sanzotta,72966235,58.0,59.0,22.0,4.0,3.0,3.0,5.0,1.0,3.0,82.0,66.0,68.0,advanced_backend
4897,Jeannette Baine,88935857,65.0,70.0,60.0,6.0,3.0,6.0,1.0,6.0,4.0,57.0,49.0,90.0,advanced_backend
4898,Joan Howell,13774675,23.0,73.0,22.0,5.0,2.0,7.0,3.0,5.0,3.0,59.0,68.0,77.0,advanced_data_science
4899,Michele Mccarty,60334897,67.0,53.0,36.0,5.0,3.0,3.0,6.0,5.0,3.0,57.0,40.0,68.0,advanced_data_science
4900,Patty Stephens,51329086,44.0,32.0,74.0,2.0,3.0,6.0,4.0,5.0,1.0,54.0,86.0,67.0,beginner_front_end
4901,Rachel Lopeman,49293423,28.0,63.0,33.0,3.0,6.0,0.0,3.0,6.0,4.0,46.0,84.0,75.0,advanced_front_end
4902,Millicent Griffin,03409610,80.0,54.0,32.0,4.0,2.0,4.0,4.0,4.0,4.0,63.0,64.0,70.0,advanced_backend
4903,Charles Willard,68112441,61.0,47.0,51.0,3.0,4.0,4.0,4.0,4.0,3.0,62.0,62.0,69.0,beginner_data_science
4904,Tracy Chapman,33833269,43.0,54.0,57.0,1.0,5.0,3.0,4.0,3.0,1.0,79.0,51.0,70.0,advanced_front_end
4905,Frank Evans,94458632,42.0,40.0,51.0,4.0,4.0,4.0,3.0,3.0,1.0,62.0,53.0,69.0,advanced_data_science
4906,Irma Odonnell,58136913,34.0,32.0,22.0,7.0,3.0,3.0,5.0,6.0,2.0,64.0,65.0,77.0,advanced_backend
4907,Shannon Petko,70562943,17.0,15.0,70.0,5.0,3.0,6.0,6.0,2.0,2.0,57.0,82.0,55.0,beginner_data_science
4908,Philip Harville,86005548,63.0,69.0,41.0,5.0,6.0,3.0,4.0,3.0,4.0,49.0,84.0,52.0,advanced_front_end
4909,Angela Brockhaus,69986063,40.0,17.0,83.0,5.0,3.0,5.0,2.0,1.0,4.0,69.0,93.0,81.0,beginner_data_science
4910,Eugenia Scott,10044354,51.0,54.0,55.0,1.0,0.0,3.0,8.0,6.0,7.0,65.0,78.0,68.0,advanced_backend
4911,Jeff Branum,52310158,43.0,72.0,14.0,4.0,2.0,4.0,0.0,7.0,0.0,74.0,58.0,56.0,beginner_backend
4912,Jennifer West,51743191,42.0,84.0,14.0,5.0,3.0,4.0,6.0,0.0,8.0,59.0,88.0,73.0,beginner_backend
4913,David Love,39512415,48.0,7.0,52.0,3.0,4.0,5.0,0.0,4.0,3.0,63.0,67.0,41.0,advanced_front_end
4914,Ethan Doi,46537465,38.0,22.0,2.0,10.0,5.0,6.0,3.0,3.0,5.0,75.0,59.0,94.0,advanced_backend
4915,Kay Gutierrez,91457449,66.0,66.0,41.0,8.0,0.0,10.0,4.0,1.0,6.0,52.0,54.0,91.0,advanced_data_science
4916,Bonita Kim,47572672,59.0,79.0,33.0,3.0,2.0,6.0,5.0,6.0,7.0,52.0,54.0,48.0,advanced_backend
4917,Charles Martin,78624711,4.0,63.0,25.0,8.0,4.0,7.0,4.0,6.0,1.0,48.0,61.0,56.0,advanced_backend
4918,Helga Overby,39957593,31.0,55.0,59.0,2.0,5.0,0.0,4.0,5.0,2.0,57.0,82.0,87.0,advanced_front_end
4919,Lucille Welle,94099394,81.0,58.0,26.0,5.0,5.0,5.0,5.0,1.0,1.0,62.0,65.0,50.0,beginner_front_end
4920,Marcus Basey,09654748,68.0,13.0,35.0,0.0,5.0,1.0,2.0,6.0,0.0,59.0,43.0,56.0,beginner_front_end
4921,Tracy Roe,87511543,47.0,63.0,80.0,4.0,7.0,11.0,4.0,4.0,0.0,67.0,89.0,57.0,beginner_data_science
4922,Luvenia Diaz,15913597,46.0,46.0,33.0,5.0,2.0,4.0,3.0,7.0,5.0,67.0,47.0,79.0,advanced_data_science
4923,Ruth Ervin,93550768,14.0,38.0,31.0,2.0,,6.0,2.0,2.0,5.0,73.0,80.0,61.0,beginner_backend
4924,Tiffany Castillo,14239629,55.0,55.0,0.0,8.0,1.0,4.0,5.0,4.0,4.0,55.0,56.0,96.0,advanced_data_science
4925,Ronni Estrada,13449982,55.0,91.0,32.0,5.0,6.0,5.0,6.0,4.0,3.0,67.0,59.0,57.0,advanced_front_end
4926,Edward Kerns,22536626,23.0,43.0,14.0,6.0,5.0,0.0,2.0,5.0,5.0,83.0,86.0,50.0,beginner_front_end
4927,Wade Morgan,05391721,60.0,47.0,59.0,4.0,4.0,5.0,4.0,0.0,4.0,47.0,60.0,84.0,advanced_data_science
4928,Zetta Gabrielsen,65923835,30.0,34.0,34.0,0.0,8.0,5.0,3.0,5.0,2.0,36.0,78.0,23.0,advanced_front_end
4929,Ida Sim,43357447,36.0,27.0,15.0,4.0,5.0,0.0,5.0,3.0,4.0,80.0,87.0,55.0,beginner_front_end
4930,Samuel Davis,67566308,33.0,54.0,65.0,3.0,5.0,0.0,5.0,3.0,2.0,68.0,41.0,72.0,advanced_data_science
4931,Barbie Harris,20672341,35.0,1.0,29.0,1.0,7.0,6.0,1.0,4.0,4.0,50.0,79.0,34.0,advanced_front_end
4932,Danny Elliott,38525632,33.0,29.0,36.0,3.0,4.0,0.0,4.0,4.0,5.0,57.0,37.0,70.0,beginner_data_science
4933,Martin Lampe,43724573,55.0,3.0,47.0,4.0,6.0,2.0,0.0,5.0,1.0,53.0,60.0,53.0,advanced_data_science
4934,Darin Canales,24268443,48.0,31.0,83.0,4.0,0.0,2.0,0.0,4.0,3.0,48.0,58.0,40.0,advanced_front_end
4935,Ernest Morrow,00486523,53.0,18.0,17.0,3.0,4.0,2.0,3.0,4.0,3.0,68.0,65.0,59.0,beginner_front_end
4936,Wayne Schwartz,83848117,18.0,39.0,22.0,6.0,4.0,5.0,7.0,3.0,6.0,78.0,78.0,44.0,advanced_backend
4937,David Ball,05238635,8.0,0.0,46.0,1.0,2.0,5.0,5.0,6.0,2.0,92.0,86.0,66.0,beginner_data_science
4938,Rachel Smith,25418689,21.0,59.0,20.0,3.0,3.0,2.0,2.0,4.0,4.0,72.0,64.0,67.0,beginner_backend
4939,Bradford Joyner,85509485,59.0,29.0,49.0,3.0,4.0,4.0,3.0,5.0,4.0,57.0,34.0,50.0,beginner_front_end
4940,Bret Roddy,24487679,41.0,37.0,25.0,3.0,6.0,3.0,2.0,3.0,3.0,76.0,59.0,55.0,beginner_front_end
4941,Robert Christain,31566611,76.0,27.0,23.0,3.0,7.0,6.0,2.0,5.0,1.0,56.0,63.0,70.0,beginner_front_end
4942,Dustin Tanner,20364337,29.0,72.0,57.0,5.0,6.0,1.0,2.0,4.0,2.0,59.0,84.0,56.0,advanced_front_end
4943,Mary Johnson,77702923,13.0,37.0,59.0,1.0,4.0,6.0,4.0,7.0,4.0,64.0,66.0,52.0,advanced_front_end
4944,Craig Martin,28533141,33.0,38.0,63.0,5.0,3.0,1.0,0.0,6.0,3.0,43.0,75.0,59.0,advanced_front_end
4945,Toni Withrow,35549093,58.0,41.0,20.0,5.0,9.0,4.0,2.0,6.0,5.0,74.0,63.0,58.0,beginner_front_end
4946,Nancy Cascio,76166215,24.0,64.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,87.0,11.0,75.0,advanced_data_science
4947,Kathryn Jackson,90932076,55.0,34.0,41.0,4.0,6.0,3.0,3.0,4.0,3.0,68.0,83.0,63.0,advanced_front_end
4948,Ann Kelson,17726608,28.0,44.0,87.0,3.0,0.0,9.0,4.0,1.0,1.0,55.0,63.0,36.0,beginner_front_end
4949,Devin Figueroa,39181697,78.0,33.0,30.0,1.0,7.0,1.0,5.0,3.0,1.0,69.0,74.0,88.0,advanced_front_end
4950,Eula Perez,10626206,5.0,86.0,38.0,3.0,11.0,0.0,7.0,4.0,2.0,66.0,89.0,73.0,advanced_front_end
4951,Leonardo Schilling,70908678,11.0,47.0,24.0,1.0,5.0,6.0,0.0,4.0,5.0,80.0,76.0,59.0,beginner_backend
4952,Charles Kent,34751918,58.0,30.0,29.0,5.0,1.0,7.0,1.0,4.0,4.0,64.0,66.0,76.0,advanced_data_science
4953,Constance Nelson,30254979,70.0,52.0,22.0,5.0,6.0,1.0,4.0,5.0,3.0,51.0,88.0,74.0,advanced_front_end
4954,Arthur Hoover,09872135,80.0,52.0,31.0,4.0,6.0,3.0,5.0,5.0,2.0,59.0,80.0,65.0,advanced_front_end
4955,Candy Stonge,02189936,73.0,15.0,0.0,9.0,6.0,6.0,3.0,6.0,7.0,60.0,59.0,73.0,advanced_backend
4956,Terry Castleberry,98305350,45.0,46.0,35.0,3.0,3.0,7.0,4.0,9.0,5.0,37.0,67.0,51.0,advanced_data_science
4957,Loren Gibbons,57556929,12.0,5.0,48.0,0.0,0.0,4.0,4.0,5.0,2.0,51.0,64.0,59.0,beginner_data_science
4958,Joe Anders,85438040,49.0,19.0,9.0,3.0,9.0,5.0,4.0,7.0,6.0,77.0,84.0,80.0,beginner_front_end
4959,Richard Harper,03026184,50.0,74.0,17.0,5.0,4.0,3.0,4.0,5.0,2.0,70.0,85.0,68.0,beginner_backend
4960,Judith Pope,29533758,26.0,17.0,2.0,1.0,3.0,3.0,6.0,6.0,3.0,65.0,63.0,69.0,beginner_data_science
4961,Joanne Ratcliff,12784915,71.0,48.0,27.0,6.0,2.0,4.0,6.0,7.0,4.0,58.0,59.0,79.0,advanced_data_science
4962,Susan Albertson,50684803,72.0,50.0,34.0,5.0,1.0,7.0,4.0,10.0,7.0,42.0,69.0,68.0,advanced_data_science
4963,Justin Flott,32350701,31.0,86.0,31.0,6.0,6.0,6.0,6.0,0.0,2.0,54.0,54.0,57.0,advanced_backend
4964,John Yazzie,52142453,3.0,44.0,28.0,2.0,5.0,5.0,1.0,3.0,4.0,79.0,76.0,59.0,beginner_backend
4965,Ginger Lee,34556827,0.0,49.0,7.0,4.0,0.0,0.0,0.0,3.0,4.0,96.0,65.0,36.0,beginner_front_end
4966,Estell Van,41085251,42.0,75.0,39.0,5.0,3.0,4.0,7.0,7.0,2.0,61.0,54.0,65.0,advanced_data_science
4967,Julian West,20112734,36.0,36.0,24.0,9.0,4.0,6.0,5.0,3.0,4.0,82.0,56.0,75.0,advanced_backend
4968,Janine Gates,08145735,34.0,49.0,13.0,4.0,5.0,3.0,6.0,2.0,4.0,63.0,74.0,62.0,advanced_backend
4969,Richard Mckenzie,73774324,22.0,81.0,50.0,5.0,5.0,6.0,4.0,1.0,3.0,62.0,70.0,55.0,advanced_backend
4970,Daniel Mitchell,32508268,43.0,85.0,22.0,8.0,4.0,3.0,7.0,3.0,1.0,65.0,56.0,96.0,advanced_data_science
4971,Ricky Sprecher,44314151,45.0,58.0,38.0,1.0,4.0,3.0,5.0,5.0,4.0,58.0,64.0,74.0,advanced_front_end
4972,Katharyn Street,25474435,23.0,18.0,57.0,5.0,4.0,5.0,6.0,9.0,6.0,89.0,52.0,75.0,beginner_front_end
4973,Maya Goforth,19741807,40.0,36.0,44.0,6.0,2.0,6.0,2.0,2.0,2.0,63.0,73.0,79.0,advanced_data_science
4974,Lawrence Ballance,48289932,33.0,8.0,50.0,1.0,1.0,3.0,2.0,7.0,5.0,63.0,62.0,82.0,advanced_front_end
4975,Robert Grignon,63090689,15.0,44.0,26.0,2.0,6.0,3.0,1.0,4.0,4.0,90.0,65.0,60.0,beginner_backend
4976,Lester Barton,32938042,52.0,40.0,32.0,5.0,3.0,4.0,1.0,7.0,2.0,68.0,55.0,66.0,advanced_data_science
4977,Phyllis Emerson,97473261,5.0,16.0,54.0,1.0,1.0,3.0,1.0,7.0,3.0,70.0,76.0,79.0,beginner_backend
4978,Tommie Cashdollar,08477679,21.0,42.0,25.0,3.0,0.0,0.0,4.0,3.0,3.0,90.0,57.0,48.0,beginner_front_end
4979,Russell Sookram,99789163,14.0,80.0,58.0,4.0,6.0,4.0,4.0,4.0,3.0,75.0,68.0,55.0,advanced_front_end
4980,Kenneth Edmonds,22944233,17.0,77.0,17.0,5.0,5.0,4.0,6.0,5.0,3.0,62.0,54.0,77.0,advanced_data_science
4981,Gary Lemelin,93780935,48.0,45.0,78.0,4.0,1.0,0.0,5.0,7.0,3.0,56.0,83.0,100.0,beginner_backend
4982,Ronald Smith,79586829,21.0,58.0,28.0,4.0,3.0,8.0,3.0,3.0,7.0,70.0,77.0,67.0,advanced_backend
4983,Karen Laughlin,06180635,7.0,32.0,42.0,3.0,2.0,0.0,4.0,7.0,0.0,96.0,90.0,,beginner_backend
4984,Gilbert Nordin,64120898,31.0,64.0,25.0,6.0,7.0,6.0,5.0,6.0,5.0,37.0,63.0,46.0,advanced_backend
4985,Sandra Melton,10339236,14.0,44.0,52.0,0.0,2.0,0.0,1.0,4.0,2.0,79.0,43.0,38.0,beginner_front_end
4986,Cara Marsh,94887240,42.0,53.0,25.0,4.0,11.0,2.0,2.0,2.0,1.0,51.0,93.0,39.0,advanced_front_end
4987,Genevieve Duncan,22831763,43.0,32.0,25.0,5.0,4.0,5.0,2.0,2.0,7.0,80.0,82.0,88.0,advanced_backend
4988,Timothy Abbott,84136240,27.0,33.0,69.0,5.0,1.0,2.0,4.0,1.0,5.0,48.0,77.0,64.0,beginner_data_science
4989,Kevin Anderson,72448692,1.0,43.0,18.0,3.0,1.0,0.0,0.0,8.0,3.0,99.0,55.0,46.0,beginner_front_end
4990,David Armstrong,40928597,58.0,35.0,20.0,3.0,1.0,7.0,1.0,7.0,7.0,45.0,67.0,73.0,advanced_data_science
4991,Susie Washington,85876625,76.0,58.0,16.0,7.0,2.0,7.0,4.0,8.0,1.0,58.0,58.0,48.0,advanced_data_science
4992,Adam Hafer,40835310,29.0,53.0,30.0,4.0,5.0,5.0,5.0,7.0,5.0,62.0,82.0,65.0,advanced_front_end
4993,John Moore,73583169,15.0,35.0,0.0,8.0,6.0,4.0,5.0,2.0,1.0,72.0,62.0,71.0,advanced_backend
4994,Dawn Ordway,60120358,4.0,13.0,52.0,0.0,7.0,6.0,5.0,3.0,5.0,100.0,91.0,69.0,advanced_data_science
4995,Samatha Ward,78017752,17.0,28.0,39.0,1.0,2.0,0.0,1.0,4.0,1.0,79.0,59.0,52.0,beginner_front_end
4996,Mary Fletcher,41466650,19.0,43.0,39.0,4.0,4.0,3.0,2.0,9.0,0.0,78.0,73.0,77.0,beginner_backend
4997,Carol Aumick,45120369,31.0,45.0,17.0,7.0,6.0,6.0,5.0,4.0,5.0,58.0,65.0,60.0,advanced_backend
4998,David King,30320476,50.0,70.0,5.0,2.0,0.0,4.0,1.0,4.0,3.0,57.0,54.0,48.0,beginner_backend
4999,Anna Croft,56939836,42.0,46.0,35.0,0.0,1.0,6.0,4.0,6.0,1.0,75.0,67.0,64.0,beginner_backend
5000,Bradley Glatt,63852828,53.0,60.0,29.0,4.0,3.0,4.0,5.0,7.0,3.0,54.0,39.0,53.0,advanced_data_science
5001,Dolores Leslie,35737591,83.0,2.0,52.0,2.0,5.0,7.0,4.0,5.0,4.0,55.0,28.0,67.0,beginner_front_end
5002,Brenda Collins,26882994,51.0,51.0,37.0,5.0,4.0,6.0,2.0,2.0,7.0,79.0,84.0,62.0,advanced_backend
5003,Juanita Orduna,69200122,49.0,43.0,12.0,6.0,3.0,2.0,4.0,6.0,3.0,59.0,48.0,67.0,advanced_data_science
5004,Jean Scott,81003568,60.0,57.0,88.0,5.0,3.0,3.0,3.0,3.0,3.0,56.0,75.0,64.0,beginner_data_science
5005,Jim Chou,28701473,46.0,17.0,34.0,2.0,2.0,0.0,3.0,7.0,5.0,75.0,53.0,59.0,beginner_front_end
5006,Jessica Hill,08831093,13.0,39.0,23.0,3.0,0.0,5.0,10.0,2.0,8.0,85.0,79.0,72.0,advanced_backend
5007,Frank Taylor,91919490,73.0,22.0,6.0,6.0,6.0,2.0,2.0,1.0,5.0,85.0,77.0,87.0,advanced_backend
5008,Walter Holcomb,13394466,0.0,29.0,28.0,6.0,2.0,3.0,6.0,4.0,3.0,80.0,84.0,80.0,advanced_backend
5009,Sandra Manning,12843074,9.0,65.0,2.0,6.0,4.0,1.0,2.0,6.0,9.0,94.0,56.0,39.0,beginner_front_end
5010,Nicole Johns,17088757,76.0,69.0,4.0,8.0,2.0,8.0,6.0,6.0,4.0,39.0,59.0,70.0,advanced_data_science
5011,Renee Little,15371576,47.0,73.0,15.0,6.0,6.0,5.0,4.0,4.0,5.0,64.0,94.0,60.0,advanced_front_end
5012,Malinda Aranda,29609026,31.0,51.0,63.0,6.0,4.0,5.0,5.0,2.0,1.0,32.0,75.0,65.0,beginner_data_science
5013,Eric Lozano,87266329,64.0,48.0,10.0,1.0,6.0,5.0,0.0,7.0,0.0,67.0,42.0,52.0,beginner_front_end
5014,James Barnard,32284095,33.0,23.0,54.0,4.0,1.0,2.0,4.0,9.0,5.0,80.0,36.0,56.0,beginner_front_end
5015,Irene Rein,90068134,62.0,25.0,62.0,3.0,4.0,3.0,5.0,5.0,2.0,44.0,44.0,45.0,advanced_data_science
5016,Robert Finkel,96318858,27.0,29.0,16.0,4.0,3.0,2.0,5.0,7.0,6.0,94.0,69.0,62.0,beginner_front_end
5017,Timothy Townsend,54932286,71.0,68.0,64.0,5.0,0.0,0.0,5.0,4.0,3.0,57.0,78.0,87.0,beginner_backend
5018,Lewis Boyd,44836554,13.0,40.0,44.0,2.0,3.0,4.0,3.0,7.0,5.0,38.0,67.0,54.0,advanced_front_end
5019,Charles Sierra,78308047,37.0,51.0,33.0,4.0,0.0,1.0,3.0,3.0,4.0,61.0,58.0,65.0,beginner_backend
5020,Thelma Trowery,02426855,50.0,61.0,51.0,6.0,4.0,2.0,3.0,6.0,2.0,66.0,86.0,98.0,beginner_backend
